url,domain,tld,ingestion_timestamp,http_status,final_url,redirected,response_time_ms,content_type,server_header,html_size,has_https,ssl_error,html_status,creation_date,whois_available,error_msg
https://www.fressnapf.de,fressnapf.de,de,2026-01-30 02:48:37.727073,200,https://www.fressnapf.de/,1,662,text/html;charset=utf-8,,1176297,1,0,OK,Unknown/Error,1,
https://www.tchibo.de,tchibo.de,de,2026-01-30 02:48:39.406760,200,https://www.tchibo.de/,1,525,text/html;charset=utf-8,istio-envoy,1715143,1,0,OK,Unknown/Error,1,
https://www.baur.de,baur.de,de,2026-01-30 02:48:40.972660,200,https://www.baur.de/,1,553,text/html; charset=utf-8,istio-envoy,1153501,1,0,OK,Unknown/Error,1,
https://www.louis.de,louis.de,de,2026-01-30 02:48:42.544456,403,https://www.louis.de/,1,281,text/html,AkamaiGHost,366,1,0,OK,Unknown/Error,1,
https://www.babywalz.de,babywalz.de,de,2026-01-30 02:48:43.832349,200,https://www.baby-walz.de/,1,934,text/html;charset=utf-8,Vercel,588729,1,0,OK,Unknown/Error,1,
https://www.obi.de,obi.de,de,2026-01-30 02:48:45.771609,200,https://www.obi.de/,1,393,text/html;charset=utf-8,CloudFront,542561,1,0,OK,Unknown/Error,1,
https://www.galaxus.de,galaxus.de,de,2026-01-30 02:48:47.173808,403,https://www.galaxus.de/,1,308,text/html,,70955,1,0,OK,Unknown/Error,1,
https://www.douglas.de,douglas.de,de,2026-01-30 02:48:48.490346,400,https://www.douglas.de/,1,1352,text/html,,339,1,0,OK,Unknown/Error,1,
https://www.sephora.de,sephora.de,de,2026-01-30 02:48:50.847099,403,https://www.sephora.de/,1,1455,text/html,AkamaiGHost,368,1,0,OK,Unknown/Error,1,
https://www.misterspex.de,misterspex.de,de,2026-01-30 02:48:53.305637,200,https://www.misterspex.de/,1,516,text/html; charset=utf-8,envoy,352796,1,0,OK,Unknown/Error,1,
https://www.eventim.de,eventim.de,de,2026-01-30 02:48:54.837847,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPSConnectionPool(host='www.eventim.de', port=443): Read timed out. (read timeout=15)"
https://www.booking.com,booking.com,com,2026-01-30 02:49:11.036921,202,https://www.booking.com/,1,384,text/html,nginx,3962,1,0,OK,Unknown/Error,1,
https://www.etsy.com/de,etsy.com,com,2026-01-30 02:49:12.425329,403,https://www.etsy.com/de,0,364,text/html;charset=utf-8,DataDome,779,1,0,OK,Unknown/Error,1,
https://www.lego.com/de-de,lego.com,com,2026-01-30 02:49:13.794278,403,https://www.lego.com/de-de,0,310,text/html; charset=UTF-8,cloudflare,7312,1,0,OK,Unknown/Error,1,
https://www.mediamarkt.at,mediamarkt.at,at,2026-01-30 02:49:15.111323,403,https://www.mediamarkt.at/,1,235,text/html; charset=UTF-8,cloudflare,7451,1,0,OK,Unknown/Error,1,
http://atualizacaodedados.online,atualizacaodedados.online,online,2026-01-30 02:49:16.355875,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='atualizacaodedados.online', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='atualizacaodedados.online', port=80): Failed to resolve 'atualizacaodedados.online' ([Errno 11001] getaddrinfo failed)""))"
http://mercadobiitcoin.com,mercadobiitcoin.com,com,2026-01-30 02:49:17.395047,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='mercadobiitcoin.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='mercadobiitcoin.com', port=80): Failed to resolve 'mercadobiitcoin.com' ([Errno 11001] getaddrinfo failed)""))"
http://token-selfkey.org,token-selfkey.org,org,2026-01-30 02:49:18.449031,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='token-selfkey.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='token-selfkey.org', port=80): Failed to resolve 'token-selfkey.org' ([Errno 11001] getaddrinfo failed)""))"
http://cancel.direct.page-scure247899.com,cancel.direct.page-scure247899.com,com,2026-01-30 02:49:19.493604,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='cancel.direct.page-scure247899.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='cancel.direct.page-scure247899.com', port=80): Failed to resolve 'cancel.direct.page-scure247899.com' ([Errno 11001] getaddrinfo failed)""))"
http://tevhidigundem.ml,tevhidigundem.ml,ml,2026-01-30 02:49:20.540716,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='tevhidigundem.ml', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='tevhidigundem.ml', port=80): Failed to resolve 'tevhidigundem.ml' ([Errno 11001] getaddrinfo failed)""))"
http://secure-login-paypal-alert.com,secure-login-paypal-alert.com,com,2026-01-30 02:49:21.585778,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='secure-login-paypal-alert.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='secure-login-paypal-alert.com', port=80): Failed to resolve 'secure-login-paypal-alert.com' ([Errno 11001] getaddrinfo failed)""))"
http://account-verification-amazon.net,account-verification-amazon.net,net,2026-01-30 02:49:22.620455,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='account-verification-amazon.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='account-verification-amazon.net', port=80): Failed to resolve 'account-verification-amazon.net' ([Errno 11001] getaddrinfo failed)""))"
http://support-paypal-update.info,support-paypal-update.info,info,2026-01-30 02:49:23.655229,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='support-paypal-update.info', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='support-paypal-update.info', port=80): Failed to resolve 'support-paypal-update.info' ([Errno 11001] getaddrinfo failed)""))"
http://login-facebook-security.com,login-facebook-security.com,com,2026-01-30 02:49:24.698815,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='login-facebook-security.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='login-facebook-security.com', port=80): Failed to resolve 'login-facebook-security.com' ([Errno 11001] getaddrinfo failed)""))"
http://verify-appleid-support.net,verify-appleid-support.net,net,2026-01-30 02:49:25.732646,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='verify-appleid-support.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='verify-appleid-support.net', port=80): Failed to resolve 'verify-appleid-support.net' ([Errno 11001] getaddrinfo failed)""))"
http://secure-google-account-alert.com,secure-google-account-alert.com,com,2026-01-30 02:49:26.773833,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='secure-google-account-alert.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='secure-google-account-alert.com', port=80): Failed to resolve 'secure-google-account-alert.com' ([Errno 11001] getaddrinfo failed)""))"
http://amazon-delivery-status.info,amazon-delivery-status.info,info,2026-01-30 02:49:27.820899,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='amazon-delivery-status.info', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='amazon-delivery-status.info', port=80): Failed to resolve 'amazon-delivery-status.info' ([Errno 11001] getaddrinfo failed)""))"
http://ebay-konto-sperrung.net,ebay-konto-sperrung.net,net,2026-01-30 02:49:28.874963,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='ebay-konto-sperrung.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='ebay-konto-sperrung.net', port=80): Failed to resolve 'ebay-konto-sperrung.net' ([Errno 11001] getaddrinfo failed)""))"
http://netflix-billing-update.com,netflix-billing-update.com,com,2026-01-30 02:49:29.929294,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='netflix-billing-update.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='netflix-billing-update.com', port=80): Failed to resolve 'netflix-billing-update.com' ([Errno 11001] getaddrinfo failed)""))"
http://spotify-account-warning.net,spotify-account-warning.net,net,2026-01-30 02:49:30.999290,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='spotify-account-warning.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='spotify-account-warning.net', port=80): Failed to resolve 'spotify-account-warning.net' ([Errno 11001] getaddrinfo failed)""))"
http://instagram-security-check.com,instagram-security-check.com,com,2026-01-30 02:49:32.040007,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='instagram-security-check.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='instagram-security-check.com', port=80): Failed to resolve 'instagram-security-check.com' ([Errno 11001] getaddrinfo failed)""))"
http://microsoft-login-verify.com,microsoft-login-verify.com,com,2026-01-30 02:49:33.119976,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='microsoft-login-verify.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='microsoft-login-verify.com', port=80): Failed to resolve 'microsoft-login-verify.com' ([Errno 11001] getaddrinfo failed)""))"
http://icloud-support-alert.net,icloud-support-alert.net,net,2026-01-30 02:49:34.199823,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='icloud-support-alert.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='icloud-support-alert.net', port=80): Failed to resolve 'icloud-support-alert.net' ([Errno 11001] getaddrinfo failed)""))"
http://dhl-track-shipment.info,dhl-track-shipment.info,info,2026-01-30 02:49:35.240835,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='dhl-track-shipment.info', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='dhl-track-shipment.info', port=80): Failed to resolve 'dhl-track-shipment.info' ([Errno 11001] getaddrinfo failed)""))"
http://ups-delivery-notice.net,ups-delivery-notice.net,net,2026-01-30 02:49:36.283405,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='ups-delivery-notice.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='ups-delivery-notice.net', port=80): Failed to resolve 'ups-delivery-notice.net' ([Errno 11001] getaddrinfo failed)""))"
http://fedex-tracking-alert.com,fedex-tracking-alert.com,com,2026-01-30 02:49:37.327614,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='fedex-tracking-alert.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='fedex-tracking-alert.com', port=80): Failed to resolve 'fedex-tracking-alert.com' ([Errno 11001] getaddrinfo failed)""))"
http://postbank-sicherheitswarnung.com,postbank-sicherheitswarnung.com,com,2026-01-30 02:49:38.409554,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='postbank-sicherheitswarnung.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='postbank-sicherheitswarnung.com', port=80): Failed to resolve 'postbank-sicherheitswarnung.com' ([Errno 11001] getaddrinfo failed)""))"
http://sparkasse-konto-pruefung.net,sparkasse-konto-pruefung.net,net,2026-01-30 02:49:39.494689,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='sparkasse-konto-pruefung.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='sparkasse-konto-pruefung.net', port=80): Failed to resolve 'sparkasse-konto-pruefung.net' ([Errno 11001] getaddrinfo failed)""))"
http://paypal-konto-einschraenkung.com,paypal-konto-einschraenkung.com,com,2026-01-30 02:49:40.530712,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='paypal-konto-einschraenkung.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='paypal-konto-einschraenkung.com', port=80): Failed to resolve 'paypal-konto-einschraenkung.com' ([Errno 11001] getaddrinfo failed)""))"
http://amazon-refund-center.net,amazon-refund-center.net,net,2026-01-30 02:49:41.581476,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='amazon-refund-center.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='amazon-refund-center.net', port=80): Failed to resolve 'amazon-refund-center.net' ([Errno 11001] getaddrinfo failed)""))"
http://klarna-payment-issue.com,klarna-payment-issue.com,com,2026-01-30 02:49:42.624676,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='klarna-payment-issue.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='klarna-payment-issue.com', port=80): Failed to resolve 'klarna-payment-issue.com' ([Errno 11001] getaddrinfo failed)""))"
http://booking-confirmation-alert.net,booking-confirmation-alert.net,net,2026-01-30 02:49:43.664970,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='booking-confirmation-alert.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='booking-confirmation-alert.net', port=80): Failed to resolve 'booking-confirmation-alert.net' ([Errno 11001] getaddrinfo failed)""))"
http://airbnb-support-check.com,airbnb-support-check.com,com,2026-01-30 02:49:44.701088,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='airbnb-support-check.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='airbnb-support-check.com', port=80): Failed to resolve 'airbnb-support-check.com' ([Errno 11001] getaddrinfo failed)""))"
http://trustedshops-zertifikat.info,trustedshops-zertifikat.info,info,2026-01-30 02:49:45.738585,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='trustedshops-zertifikat.info', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='trustedshops-zertifikat.info', port=80): Failed to resolve 'trustedshops-zertifikat.info' ([Errno 11001] getaddrinfo failed)""))"
http://shop-verifikation-required.com,shop-verifikation-required.com,com,2026-01-30 02:49:46.789841,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='shop-verifikation-required.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='shop-verifikation-required.com', port=80): Failed to resolve 'shop-verifikation-required.com' ([Errno 11001] getaddrinfo failed)""))"
